"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",13,7,2011,"GP180F",2526,"F ",2,32,1,102.88,,19.38,1," ",,,,"","******1***",55,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,33,1,101.32,,18.59,1," ",,,,"","**********",62,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,34,1,110.49,,21.98,1," ",,,,"","**********",54,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,35,1,120.91,,31.72,1," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,36,1,94.19,,17.22,1," ",,,,"","**********",58,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,37,1,25.33,,3.61,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,38,1,29.61,,4.33,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,39,2,24.95,9.4,,1," ",,,1,"","**********",,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,40,2,26.26,9.86,,1," ",,,1,"","**********",,,""
"scs",13,7,2011,"GP180F",2526,"F ",2,41,2,25.37,9.32,,1," ",,,1,"","**********",,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,1,1,109.53,,28.84,1," ",,,,"","******1***",58,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,2,1,101.47,,19.39,1," ",,,,"","*****2****",52,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,3,1,75.59,,11.52,1," ",,,,"","**********",66,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,4,1,112.56,,28.38,1," ",,,,"","**********",64,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,5,1,102.53,,19.64,1," ",,,,"","**********",53,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,6,1,103.89,,18.8,1," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,7,1,94.03,,17.05,1," ",,,,"","*1********",52,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,8,1,91.91,,16.17,1," ",,,,"","****1*****",55,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,9,1,106.69,,22.05,1," ",,,,"","**********",54,,"BURN SPOT ON D4"
"scs",13,7,2011,"GP174F",2526,"F ",3,10,1,109.63,,21.61,1," ",,,,"","**********",52,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,11,1,95.95,,18.29,1," ",,,,"","**********",51,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,12,1,99.19,,23.55,1," ",,,,"","**********",57,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,13,1,94.83,,18.28,1," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,14,1,115.95,,29.75,1," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,15,1,105.73,,21.22,1," ",,,,"","*1********",55,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,16,1,110.24,,30.51,1," ",,,,"","**********",53,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,17,1,94.25,,15.89,1," ",,,,"","**********",54,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,18,1,98.18,,18.44,1," ",,,,"","**********",47,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,19,1,104.67,,19.47,1," ",,,,"","**********",53,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,20,1,108.5,,26.99,1," ",,,,"","**1*******",58,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,21,1,103.23,,27.22,1," ",,,,"","*1*1*****1",52,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,22,1,102.07,,26.53,1," ",,,,"","**********",55,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,23,1,93.41,,22.08,1," ",,,,"","******1*1*",64,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,24,1,124.92,,32.05,1," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,25,1,89.25,,16.5,1," ",,,,"","**********",52,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,26,1,103.49,,25.32,1," ",,,,"","**********",48,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,27,1,87.69,,15.85,3," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,28,1,104.45,,25.08,1," ",,,,"","1*********",66,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,29,1,100.8,,18.59,1," ",,,,"","*****2****",60,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,30,1,32.12,,4.11,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,31,1,22.16,,2.68,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,32,1,93.35,,23.28,5," ",,,,"","*1********",70,,""
"scs",13,7,2011,"GP174F",2526,"F ",3,33,2,19.02,7.29,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,1,1,110.56,,26.88,3," ",,,,"","1*****1***",75,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,2,1,91.59,,18.87,3,"M",,,,"","**********",58,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,3,1,106.17,,24.69,3," ",,,,"","**1*******",83,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,4,1,93.1,,22.56,3," ",,,,"","**********",72,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,5,1,71.6,,11.55,3," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,6,1,89.79,,17.15,1," ",,,,"","**********",51,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,7,1,96.27,,24.07,3," ",,,,"","**********",73,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,8,1,105.93,,22.24,1," ",,,,"","**********",54,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,9,1,78.56,,16.84,1," ",,,,"","********1*",60,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,10,1,98.55,,18.69,3," ",,,,"","********1*",48,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,11,1,98,,18.84,1," ",,,,"","*1*****1**",57,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,12,1,97.37,,17.79,1," ",,,,"","**********",55,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,13,1,104.83,,25.78,1," ",,,,"","**********",45,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,14,1,107.59,,26.7,1," ",,,,"","**********",55,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,15,1,104.27,,25.42,1," ",,,,"","**********",43,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,16,1,81.76,,18.38,3,"M",,,,"","****1*****",71,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,17,1,83.37,,14.11,3," ",,,,"","******1*1*",58,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,18,1,59.59,,11.39,3,"M",,,,"","****12***1",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,19,1,57.95,,11.43,3,"M",,,,"","1**11*****",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,20,2,69.38,47.63,,4," ",,1,4,"","****1***1*",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,21,2,69.09,48.44,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,22,2,66.86,45.15,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,23,2,64.43,43.41,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,24,2,74.58,50,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,25,2,71.96,49.22,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,26,2,64.62,43.5,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,27,2,60.54,39.89,,4," ",,1,4,"","**********",,,""
"scs",13,7,2011,"GP179F",2526,"F ",4,28,2,67.18,46.34,,4," ",,1,4,"","****1*****",,,""
"scs",13,7,2011,"GP170F",2526,"F ",5,1,1,103.5,,26.29,1," ",,,,"","*1*1******",68,,""
"scs",13,7,2011,"GP170F",2526,"F ",5,2,1,90.18,,15.96,1," ",,,,"","**********",57,,""
"scs",13,7,2011,"GP170F",2526,"F ",5,3,1,13.84,,2.22,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP168F",2526,"F ",7,1,1,79.98,,14.94,1," ",,,,"","**********",66,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,1,1,88.89,,15.68,1," ",,,,"","****1****1",57,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,2,1,111.8,,30.69,1," ",,,,"","**********",55,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,3,1,88.79,,15.39,3," ",,,,"","**********",56,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,4,1,94.43,,15.96,3," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,5,1,94.24,,20.98,1," ",,,,"","*****1****",70,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,6,1,69.1,,10.04,1," ",,,,"","**********",58,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,7,1,104.69,,20.83,1," ",,,,"","**********",47,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,8,1,93.53,,16.89,3,"M",,,,"","2*********",75,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,9,1,100,,20.48,1," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,10,1,13.47,,1.76,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,11,2,33.17,13.85,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,12,2,25.69,9.68,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP177F",2526,"F ",8,13,2,20.83,6.84,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP176F",2526,"F ",9,1,1,90.7,,20.9,3," ",,,,"","11****1***",69,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,1,1,99.68,,24.07,1," ",,,,"","**********",59,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,2,1,91.79,,17.77,1," ",,,,"","**********",58,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,3,1,104.6,,20.01,1," ",,,,"","**********",58,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,4,1,87.11,,15.51,1," ",,,,"","**********",54,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,5,1,50.76,,7.88,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,6,1,42.73,,6.46,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,7,1,112.52,,28.59,1," ",,,,"","**********",57,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,8,1,94.06,,18.19,1," ",,,,"","**********",53,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,9,1,51.15,,8.02,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,10,1,60.89,,11.46,3," ",,,,"","**********",66,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,11,1,46.89,,7.22,1," ",,,,"","*****2****",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,12,1,43.74,,6.72,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,13,1,37.45,,5.43,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,14,1,41.35,,6.57,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,15,1,39.2,,5.78,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,16,1,41.47,,6.48,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,17,1,39.29,,6.14,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,18,1,37.9,,5.9,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,19,2,47.58,24.36,,1," ",2,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,20,2,48.63,24.78,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,21,2,46.49,23.54,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,22,2,42.82,20.96,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,23,2,41.29,19.13,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,24,2,35.61,15.2,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP182F",2526,"F ",11,25,2,28.12,11.4,,1," ",1,,,"","**********",,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,1,1,112.6,,28.27,1," ",,,,"","**********",48,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,2,1,94.36,,18.03,1," ",,,,"","**********",53,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,3,1,94.8,,21.81,1," ",,,,"","11*1******",61,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,4,1,94.95,,19.53,1," ",,,,"","********1*",54,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,5,1,109.72,,27.09,1," ",,,,"","**********",50,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,6,1,110.2,,29.22,1," ",,,,"","**********",54,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,7,1,99.77,,17.78,1," ",,,,"","**********",52,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,8,1,124.49,,32.06,1," ",,,,"","**********",50,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,9,1,106.68,,25.58,1," ",,,,"","**********",47,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,10,1,102.07,,26.66,1," ",,,,"","**********",59,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,11,1,37.29,,5.67,1," ",,,,"","**********",,,""
"scs",13,7,2011,"GP183F",2526,"F ",12,12,1,81.08,,19.53,3,"M",,,,"","********1*",65,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,1,1,93.56,,21.71,3," ",,,,"","111*******",71,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,2,1,93.05,,20.18,3," ",,,,"","**********",66,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,3,1,93.15,,17.21,1," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,4,1,87.81,,15.81,3," ",,,,"","**********",60,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,5,2,72,51.78,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,6,2,68.86,47.96,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,7,2,65.84,45.8,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,8,2,68.42,47.14,,4," ",,2,4,"","11**1*1*1*",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,9,2,61.83,45.66,,4," ",,2,4,"","11********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,10,2,60.7,43.57,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,11,2,59.32,40.95,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,12,2,62.83,43.23,,4," ",,,,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,13,2,64.41,45.45,,4," ",,2,4,"","*1********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,14,2,63.51,46.38,,4," ",,2,4,"","2*****1***",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,15,2,60.49,43.12,,3," ",,2,4,"","*1********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,16,2,65.16,44.55,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,17,2,58.54,40.87,,4," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,18,2,60.08,38.94,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,19,2,57.39,41.27,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,20,2,59.57,41.78,,3," ",,2,4,"","*********1",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,21,2,58.24,41.19,,3," ",,2,4,"","**********",,,""
"scs",13,7,2011,"GP175F",2526,"F ",13,22,2,55.83,38.1,,3," ",,2,4,"","**********",,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,1,1,14.29,,1.7,1," ",,,,"","1*1*******",,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,2,1,118.53,,27.2,3," ",,,,"","**********",79,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,3,1,15.2,,1.91,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,4,1,16.27,,2.06,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,5,1,14.24,,2.36,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP344F",2526,"F ",1,6,1,15.91,,2.5,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP320F",2526,"F ",3,1,1,28.31,,3.88,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP173F",2526,"F ",4,1,1,88.59,,16.96,1," ",,,,"","**********",61,,""
"scs",14,7,2011,"GP321F",2526,"F ",5,1,1,21,,2.49,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP321F",2526,"F ",5,2,2,20.99,8.02,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP321F",2526,"F ",5,3,2,29.94,12.72,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP162F",2526,"F ",6,1,1,27.86,,3.76,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP329F",2526,"E ",8,1,2,25.34,10.44,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP161F",2526,"E ",9,1,1,102.29,,25.5,3," ",,,,"","**********",79,,""
"scs",14,7,2011,"GP161F",2526,"E ",9,2,1,89.27,,16,3," ",,,,"","**********",57,,""
"scs",14,7,2011,"GP161F",2526,"E ",9,3,1,83.72,,14.52,1," ",,,,"","*****2****",61,,""
"scs",14,7,2011,"GP161F",2526,"E ",9,4,1,79.67,,13.85,1," ",,,,"","**********",60,,""
"scs",14,7,2011,"GP161F",2526,"E ",9,5,2,67.31,44.22,,4," ",,4,4,"","****11****",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,1,1,84.51,,14.21,1," ",,,,"","**********",54,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,2,1,96.83,,17.16,1," ",,,,"","**********",55,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,3,1,83.32,,14.13,1," ",,,,"","**********",58,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,4,1,101.12,,25.81,1," ",,,,"","**********",50,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,5,1,85.09,,15.19,1," ",,,,"","*1**1*****",55,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,6,1,94.59,,16.78,1," ",,,,"","**********",53,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,7,1,76.72,,15.88,1," ",,,,"","****1*****",66,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,8,1,88.53,,15.49,1," ",,,,"","*******1**",54,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,9,1,102.06,,23.52,1," ",,,,"","**********",42,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,10,1,103.35,,22.82,1," ",,,,"","**********",46,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,11,1,79.61,,16.24,3," ",,,,"","**********",65,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,12,1,93.07,,16.26,3," ",,,,"","**********",65,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,13,1,96.41,,17.86,1," ",,,,"","**********",51,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,14,1,87.23,,19.26,1," ",,,,"","******1***",68,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,15,1,89.19,,15.85,1," ",,,,"","**********",52,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,16,1,83.65,,15.08,3," ",,,,"","**********",53,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,17,1,78.41,,13.54,1," ",,,,"","**********",49,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,18,1,70.12,,12.31,1," ",,,,"","**********",46,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,19,1,66.35,,13.08,3,"M",,,,"","**********",61,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,20,1,23.33,,3.61,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,21,1,18.89,,2.73,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,22,1,9.35,,1.08,1," ",,,,"","**********",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,23,2,25.89,9.5,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,24,2,27.35,10.7,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP172F",2526,"E ",10,25,2,27.23,10.96,,1," ",1,,,"","**********",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,1,1,76.36,,16.49,3,"M",,,,"","*****1****",58,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,2,1,93.57,,21.81,3,"M",,,,"","******1***",62,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,3,1,87.35,,20.25,4," ",,,,"","******1***",60,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,4,1,73.02,,15.68,3,"M",,,,"","****2***22",62,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,5,1,65.47,,12.99,3,"M",,,,"","**********",61,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,6,1,65.92,,10.09,1," ",,,,"","**********",56,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,7,1,61.83,,11.49,4," ",,,,"","11********",42,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,8,2,62.37,43.99,,3," ",,2,4,"","**********",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,9,2,64.57,43.2,,3," ",,2,4,"","******1***",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,10,2,63.46,43.23,,3," ",,2,4,"","******1***",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,11,2,57.29,40.22,,3," ",,2,4,"","*********1",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,12,2,61.44,40.38,,4," ",,2,4,"","**********",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,13,2,62.14,42.8,,3," ",,2,4,"","****1*****",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,14,2,65.06,44.81,,3," ",,2,4,"","**********",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,15,2,57.86,38.78,,4," ",,2,4,"","1*********",,,""
"scs",14,7,2011,"GP326F",2526,"E ",11,16,2,56.61,39.87,,3," ",,2,4,"","**********",,,""
