"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",14,7,2004,"GP279",2526,"12",1,150,2,60.63,42.99,,4," ",,1,4,"","*****1****",,,""
"scs",14,7,2004,"GP279",2526,"12",1,151,2,51.33,35.34,,4," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,152,2,59.84,41.35,,4," ",,2,4,"","******1***",,,""
"scs",14,7,2004,"GP279",2526,"12",1,153,2,62.11,42.67,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,154,2,61.56,42.58,,4," ",,2,4,"","*******1**",,,""
"scs",14,7,2004,"GP279",2526,"12",1,155,2,61.94,44.96,,4," ",,2,4,"","****1*****",,,""
"scs",14,7,2004,"GP279",2526,"12",1,156,2,56.46,40.09,,4," ",,2,4,"","***11*****",,,""
"scs",14,7,2004,"GP279",2526,"12",1,157,2,59.09,42.14,,4," ",,2,4,"","**1*******",,,""
"scs",14,7,2004,"GP279",2526,"12",1,158,2,56.42,40.41,,4," ",,2,4,"","*1*******1",,,""
"scs",14,7,2004,"GP279",2526,"12",1,159,2,64.96,46.3,,4," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,160,2,68.77,49.3,,4," ",,1,4,"","1*********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,161,2,65.48,46.6,,4," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,162,2,59.32,42.07,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,163,2,61.05,44.19,,4," ",,2,4,"","*********1",,,""
"scs",14,7,2004,"GP279",2526,"12",1,164,2,54.55,39.93,,4," ",,1,4,"","1*********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,165,2,57.5,40.69,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,166,2,69.8,48.99,,4," ",,2,4,"","*******1**",,,""
"scs",14,7,2004,"GP279",2526,"12",1,167,2,63.59,43.84,,4," ",,1,4,"","***1******",,,""
"scs",14,7,2004,"GP279",2526,"12",1,168,2,57.03,41.41,,4," ",,2,4,"","**1******1",,,""
"scs",14,7,2004,"GP279",2526,"12",1,169,2,61.19,42.77,,3," ",,1,4,"","**1*1*****",,,""
"scs",14,7,2004,"GP279",2526,"12",1,170,2,71.38,52.07,,5," ",,2,3,"","*********1",,,""
"scs",14,7,2004,"GP279",2526,"12",1,171,2,74.5,53.27,,5," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,172,2,69.86,49.93,,5," ",,2,4,"","*******1**",,,""
"scs",14,7,2004,"GP279",2526,"12",1,173,2,57.61,42.17,,5," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,174,2,64.3,45.84,,5," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,175,2,73.48,52.98,,5," ",,1,1,"","**********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,176,2,68.21,50.8,,5," ",,,0,"","*1********",,,""
"scs",14,7,2004,"GP279",2526,"12",1,177,1,58.56,,11.9,3,"M",,,,"","*1***1*1**",,,""
"scs",14,7,2004,"GP281",2526,"12",2,1,1,123.16,,30.8,1," ",,,,"","**********",68,,""
"scs",14,7,2004,"GP281",2526,"12",2,2,1,127.38,,34.38,1," ",,,,"","**********",57,,""
"scs",14,7,2004,"GP281",2526,"12",2,3,1,100.21,,18.36,1," ",,,,"","**********",60,,""
"scs",14,7,2004,"GP281",2526,"12",2,4,1,118.64,,29.89,1," ",,,,"","**********",57,,""
"scs",14,7,2004,"GP281",2526,"12",2,5,1,122.01,,32.83,1," ",,,,"","**********",65,,""
"scs",14,7,2004,"GP281",2526,"12",2,6,1,97.82,,24.76,2," ",,,,"","**********",83,,""
"scs",14,7,2004,"GP281",2526,"12",2,7,1,104.58,,,1," ",,,,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,8,1,123.38,,31.89,1," ",,,,"","**********",63,,""
"scs",14,7,2004,"GP281",2526,"12",2,9,1,118.95,,31.86,1," ",,,,"","**********",58,,""
"scs",14,7,2004,"GP281",2526,"12",2,10,1,106.47,,26.92,1," ",,,,"","**********",55,,""
"scs",14,7,2004,"GP281",2526,"12",2,11,1,111.33,,25.48,2," ",,,,"","**********",76,,""
"scs",14,7,2004,"GP281",2526,"12",2,12,1,95.45,,18.13,2," ",,,,"","**********",63,,""
"scs",14,7,2004,"GP281",2526,"12",2,13,1,129.78,,33.93,1," ",,,,"","**********",45,,""
"scs",14,7,2004,"GP281",2526,"12",2,14,1,98.84,,23.03,1," ",,,,"","**********",87,,""
"scs",14,7,2004,"GP281",2526,"12",2,15,1,126.25,,34.84,1," ",,,,"","**********",58,,""
"scs",14,7,2004,"GP281",2526,"12",2,16,1,127.51,,32.33,3," ",,,,"","**********",86,,""
"scs",14,7,2004,"GP281",2526,"12",2,17,1,93.35,,21.64,5," ",,,,"","*********1",75,,""
"scs",14,7,2004,"GP281",2526,"12",2,18,1,101.62,,23.16,1," ",,,,"","**********",51,,""
"scs",14,7,2004,"GP281",2526,"12",2,19,1,97.86,,23.24,4," ",,,,"","*******1**",82,,""
"scs",14,7,2004,"GP281",2526,"12",2,20,1,94.85,,22.1,4," ",,,,"","**********",81,,""
"scs",14,7,2004,"GP281",2526,"12",2,21,1,115.97,,29.56,2," ",,,,"","**********",76,,""
"scs",14,7,2004,"GP281",2526,"12",2,22,1,73.32,,15.02,1," ",,,,"","**********",76,,""
"scs",14,7,2004,"GP281",2526,"12",2,23,1,93.57,,22.31,4," ",,,,"","**********",70,,""
"scs",14,7,2004,"GP281",2526,"12",2,24,1,71.93,,12.02,2," ",,,,"","**1**1****",66,,""
"scs",14,7,2004,"GP281",2526,"12",2,25,1,87.78,,16.12,2," ",,,,"","****1*****",63,,""
"scs",14,7,2004,"GP281",2526,"12",2,26,1,115.68,,28.69,2," ",,,,"","**********",85,,""
"scs",14,7,2004,"GP281",2526,"12",2,27,1,99.82,,22.94,4," ",,,,"","**********",86,,""
"scs",14,7,2004,"GP281",2526,"12",2,28,1,98.6,,18.23,2," ",,,,"","**********",68,,""
"scs",14,7,2004,"GP281",2526,"12",2,29,1,115.07,,29.54,2," ",,,,"","******433*",67,,""
"scs",14,7,2004,"GP281",2526,"12",2,30,1,76.58,,15.47,4," ",,,,"","*****2****",80,,""
"scs",14,7,2004,"GP281",2526,"12",2,31,1,78.5,,16.78,4," ",,,,"","**********",68,,""
"scs",14,7,2004,"GP281",2526,"12",2,32,1,71.64,,12.92,4," ",,,,"","**********",69,,""
"scs",14,7,2004,"GP281",2526,"12",2,33,1,72.06,,14.9,4," ",,,,"","**********",54,,""
"scs",14,7,2004,"GP281",2526,"12",2,34,2,73.05,47.51,,4," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,35,2,65.77,47.79,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,36,2,77.84,55.49,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,37,2,66.63,47.42,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,38,2,70.46,46.39,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,39,2,70.51,51.1,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,40,2,69.15,50.31,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,41,2,72.89,49.52,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,42,2,75.41,53.18,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,43,2,69.74,50.42,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,44,2,81.97,58.19,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,45,2,71.19,51.19,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,46,2,67.89,47.2,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,47,2,68.81,46.8,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,48,2,73.8,52.93,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,49,2,60.94,41.89,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,50,2,61.73,41.58,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,51,2,68.85,48.46,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,52,2,64.16,45.86,,2," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,53,2,61.87,43.19,,4," ",,2,4,"","*********2",,,""
"scs",14,7,2004,"GP281",2526,"12",2,54,2,63.33,44.67,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,55,2,65.34,47.46,,4," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,56,2,60.59,43.59,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,57,2,62.38,43.97,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,58,2,73.4,51.25,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,59,2,71.87,51.84,,4," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,60,2,73.85,49.66,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,61,2,84.13,59.85,,4," ",,2,4,"","1*********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,62,2,67.15,48.35,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,63,2,74.42,53.84,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,64,2,70.32,51.49,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,65,2,73.94,52.42,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,66,2,76.48,54.44,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,67,2,79.7,52.73,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,68,2,64.47,45.49,,3," ",,1,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,69,2,68.25,48.48,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,70,2,69.48,47.98,,3," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,71,2,67.24,44.92,,2," ",,2,4,"","**********",,,""
"scs",14,7,2004,"GP281",2526,"12",2,72,2,65.94,47.39,,3," ",,2,4,"","**********",,,""
