"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",11,7,2012,"GP294F",2526,"12",4,2,1,16.45,,2.14,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP294F",2526,"12",4,3,2,27.92,11.65,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP294F",2526,"12",4,4,2,28.68,11.74,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP273F",2526,"12",6,1,2,20.6,6.39,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP261F",2526,"12",7,1,1,118.48,,29.45,1," ",,,,"","**********",53,,""
"scs",11,7,2012,"GP261F",2526,"12",7,2,1,105.95,,22.94,1," ",,,,"","**********",54,,""
"scs",11,7,2012,"GP261F",2526,"12",7,3,1,105.74,,23.33,1," ",,,,"","******11**",52,,""
"scs",11,7,2012,"GP269F",2526,"12",8,1,1,92.42,,15.98,1," ",,,,"","******1***",57,,""
"scs",11,7,2012,"GP269F",2526,"12",8,2,1,86.81,,18.47,1," ",,,,"","***1****1*",57,,""
"scs",11,7,2012,"GP269F",2526,"12",8,3,1,87.32,,18.65,3,"M",,,,"","**********",55,,""
"scs",11,7,2012,"GP269F",2526,"12",8,4,1,31.74,,4.58,1," ",,,,"","********1*",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,1,1,100.85,,17.09,3," ",,,,"","*1********",44,,""
"scs",11,7,2012,"GP275F",2526,"12",9,2,1,111.51,,,1," ",,,,"","1****1****",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,3,1,91.6,,16.65,3," ",,,,"","**********",58,,""
"scs",11,7,2012,"GP275F",2526,"12",9,4,1,77.57,,13.45,1," ",,,,"","********11",57,,""
"scs",11,7,2012,"GP275F",2526,"12",9,5,1,87.25,,18.03,3," ",,,,"","**********",76,,"DEBUT CARAP 3"
"scs",11,7,2012,"GP275F",2526,"12",9,6,1,82.37,,13.41,1," ",,,,"","**********",58,,""
"scs",11,7,2012,"GP275F",2526,"12",9,7,1,64,,10.9,1," ",,,,"","*1*******2",63,,""
"scs",11,7,2012,"GP275F",2526,"12",9,8,1,87.76,,18.69,3," ",,,,"","1*********",73,,"DEBUT CARAP 3"
"scs",11,7,2012,"GP275F",2526,"12",9,9,1,26.88,,3.79,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,10,1,18.16,,2.88,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,11,2,61.87,44.39,,4," ",,2,4,"","*2********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,12,2,66.26,43.18,,3," ",,2,4,"","******1***",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,13,2,67.69,48.52,,4," ",,2,4,"","****1*****",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,14,2,61.99,43.3,,4," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,15,2,63.08,42.15,,3," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,16,2,55.54,39.12,,4," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,17,2,62.93,42.51,,4," ",,2,4,"","****2*****",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,18,2,65.52,45.55,,3," ",,2,4,"","*1********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,19,2,62.92,43.39,,3," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,20,2,65.54,45.45,,3," ",,2,4,"","1*********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,21,2,63.81,43.79,,4," ",,2,4,"","******2**1",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,22,2,65.94,47.58,,3," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,23,2,62.27,42.21,,4," ",,2,4,"","1*********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,24,2,58.94,40.95,,4," ",,2,4,"","1*******1*",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,25,2,69.72,46.88,,4," ",,2,4,"","********1*",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,26,2,61.33,40.58,,4," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,27,2,59.27,41.16,,4," ",,2,4,"","****1*2***",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,28,2,57.95,39.6,,3," ",,2,4,"","**2*******",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,29,2,62.83,44.45,,3," ",,2,4,"","1********2",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,30,2,67.58,48.07,,3," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,31,2,60.27,42.34,,4," ",,2,4,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,32,2,34.27,14.5,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,33,2,32.05,13.19,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP275F",2526,"12",9,34,2,31.78,12.99,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,1,1,100.62,,30.25,1," ",,,,"","**********",54,,""
"scs",11,7,2012,"GP274F",2526,"12",10,2,1,107.38,,26.16,1," ",,,,"","**********",55,,""
"scs",11,7,2012,"GP274F",2526,"12",10,3,1,90.37,,15.83,3," ",,,,"","**********",60,,""
"scs",11,7,2012,"GP274F",2526,"12",10,4,1,77.48,,17.48,1," ",,,,"","*******1**",73,,""
"scs",11,7,2012,"GP274F",2526,"12",10,5,1,108.77,,28.44,1," ",,,,"","**********",48,,""
"scs",11,7,2012,"GP274F",2526,"12",10,6,1,81.19,,14.37,1," ",,,,"","**********",55,,""
"scs",11,7,2012,"GP274F",2526,"12",10,7,1,119.09,,31.87,1," ",,,,"","**********",53,,""
"scs",11,7,2012,"GP274F",2526,"12",10,8,1,92.69,,16.76,3," ",,,,"","**********",55,,""
"scs",11,7,2012,"GP274F",2526,"12",10,9,1,78.57,,16.12,3," ",,,,"","****1*1***",59,,""
"scs",11,7,2012,"GP274F",2526,"12",10,10,1,90.76,,17.31,3," ",,,,"","**********",50,,""
"scs",11,7,2012,"GP274F",2526,"12",10,11,1,98.22,,17.4,3," ",,,,"","**********",54,,""
"scs",11,7,2012,"GP274F",2526,"12",10,12,1,91.52,,19.71,3," ",,,,"","**********",64,,""
"scs",11,7,2012,"GP274F",2526,"12",10,13,1,94.69,,16.54,3," ",,,,"","**********",51,,""
"scs",11,7,2012,"GP274F",2526,"12",10,14,1,87.15,,18.89,3," ",,,,"","*****1****",75,,""
"scs",11,7,2012,"GP274F",2526,"12",10,15,1,113.45,,27.74,1," ",,,,"","**********",43,,""
"scs",11,7,2012,"GP274F",2526,"12",10,16,1,93.72,,16.2,1," ",,,,"","**********",54,,""
"scs",11,7,2012,"GP274F",2526,"12",10,17,1,99.33,,18.92,1," ",,,,"","**********",47,,""
"scs",11,7,2012,"GP274F",2526,"12",10,18,1,94.05,,16.51,3," ",,,,"","*******1**",58,,""
"scs",11,7,2012,"GP274F",2526,"12",10,19,1,97.26,,18.97,1," ",,,,"","**********",44,,""
"scs",11,7,2012,"GP274F",2526,"12",10,20,1,100.82,,27.54,1," ",,,,"","*****1****",50,,""
"scs",11,7,2012,"GP274F",2526,"12",10,21,1,87.73,,15.95,3," ",,,,"","**********",53,,""
"scs",11,7,2012,"GP274F",2526,"12",10,22,1,97,,17.96,3," ",,,,"","**********",62,,""
"scs",11,7,2012,"GP274F",2526,"12",10,23,1,119.51,,29.89,1," ",,,,"","**********",54,,""
"scs",11,7,2012,"GP274F",2526,"12",10,24,1,81.59,,17.34,1," ",,,,"","**********",63,,""
"scs",11,7,2012,"GP274F",2526,"12",10,25,1,116.84,,28.84,1," ",,,,"","*****2****",63,,""
"scs",11,7,2012,"GP274F",2526,"12",10,26,1,96.03,,22.27,1," ",,,,"","*******1**",64,,""
"scs",11,7,2012,"GP274F",2526,"12",10,27,1,88.12,,15.6,3," ",,,,"","**********",53,,""
"scs",11,7,2012,"GP274F",2526,"12",10,28,1,113.44,,28.81,1," ",,,,"","**********",60,,""
"scs",11,7,2012,"GP274F",2526,"12",10,29,1,111.44,,26.52,1," ",,,,"","*1*1******",62,,""
"scs",11,7,2012,"GP274F",2526,"12",10,30,1,94.43,,,1," ",,,,"","111**1****",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,31,1,86.55,,14.62,3," ",,,,"","**********",52,,""
"scs",11,7,2012,"GP274F",2526,"12",10,32,1,93.43,,20.54,3," ",,,,"","******1***",75,,""
"scs",11,7,2012,"GP274F",2526,"12",10,33,1,90.45,,18.16,1," ",,,,"","*******1**",66,,""
"scs",11,7,2012,"GP274F",2526,"12",10,34,1,95.17,,17.64,1," ",,,,"","**********",46,,""
"scs",11,7,2012,"GP274F",2526,"12",10,35,1,90.73,,20.31,3,"M",,,,"","***11*****",73,,""
"scs",11,7,2012,"GP274F",2526,"12",10,36,1,82.97,,18.79,4," ",,,,"","*****1**1*",57,,""
"scs",11,7,2012,"GP274F",2526,"12",10,37,1,86.49,,16.34,3," ",,,,"","**********",65,,""
"scs",11,7,2012,"GP274F",2526,"12",10,38,1,75.15,,13.16,1," ",,,,"","*****2****",76,,""
"scs",11,7,2012,"GP274F",2526,"12",10,39,1,93,,21.76,3," ",,,,"","**********",67,,""
"scs",11,7,2012,"GP274F",2526,"12",10,40,1,81.86,,15.18,3," ",,,,"","**********",52,,""
"scs",11,7,2012,"GP274F",2526,"12",10,41,1,34.88,,5.14,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,42,1,34.56,,4.84,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,43,1,38.7,,5.72,1," ",,,,"","**********",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,44,1,52.84,,10.24,3,"M",,,,"","2******2**",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,45,2,46.71,22.27,,1," ",1,,,"","**********",,,""
"scs",11,7,2012,"GP274F",2526,"12",10,46,2,33.12,13.78,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,1,1,52.22,,8.49,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,2,1,54.65,,7.74,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,3,1,63,,12.7,1," ",,,,"","******1***",57,,""
"scs",12,7,2012,"GP268F",2526,"12",1,4,1,53.97,,8.25,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,5,1,58.06,,10.04,1," ",,,,"","*****2****",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,6,1,34.87,,4.64,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,7,1,24.17,,3.2,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,8,1,21.22,,2.94,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,9,1,27.56,,3.73,1," ",,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,10,2,68.97,37.78,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,11,2,67.4,34.83,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,12,2,64.06,33.28,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,13,2,63.01,34.58,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,14,2,51.83,26.03,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,15,2,55.87,28.73,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,16,2,52.99,27.98,,1," ",3,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,17,2,34.9,15.92,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,18,2,31.02,13.1,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,19,2,24.32,8.65,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,20,2,22.57,7.49,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,21,2,22.04,7.35,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,22,2,21.2,7.49,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP268F",2526,"12",1,23,2,20.94,6.92,,1," ",1,,,"","**********",,,""
"scs",12,7,2012,"GP251F",2526,"12",5,1,1,105.19,,24.94,1," ",,,,"","**********",37,,""
"scs",12,7,2012,"GP251F",2526,"12",5,2,1,87.06,,14.99,1," ",,,,"","**********",50,,""
"scs",12,7,2012,"GP251F",2526,"12",5,3,1,91.44,,14.88,3," ",,,,"","**********",64,,""
"scs",12,7,2012,"GP251F",2526,"12",5,4,1,99.8,,18.35,3," ",,,,"","**********",55,,""
"scs",12,7,2012,"GP251F",2526,"12",5,5,1,81.83,,14.72,3," ",,,,"","**********",53,,""
"scs",12,7,2012,"GP251F",2526,"12",5,6,1,86.69,,15.29,3," ",,,,"","**********",54,,""
"scs",12,7,2012,"GP251F",2526,"12",5,7,1,101.02,,23.28,3,"M",,,,"","*1*****1*1",68,,""
"scs",12,7,2012,"GP251F",2526,"12",5,8,1,103.89,,24.24,1," ",,,,"","**********",47,,""
"scs",12,7,2012,"GP251F",2526,"12",5,9,1,106.57,,26.39,1," ",,,,"","*1********",48,,""
"scs",12,7,2012,"GP251F",2526,"12",5,10,1,103.42,,19.51,1," ",,,,"","**********",43,,""
"scs",12,7,2012,"GP251F",2526,"12",5,11,1,93.69,,17.32,1," ",,,,"","**********",51,,""
"scs",12,7,2012,"GP251F",2526,"12",5,12,1,100.65,,23.68,1," ",,,,"","******1***",54,,""
"scs",12,7,2012,"GP251F",2526,"12",5,13,1,109.62,,25.6,1," ",,,,"","**********",50,,""
"scs",12,7,2012,"GP251F",2526,"12",5,14,1,118.5,,31.82,1," ",,,,"","**********",54,,""
"scs",12,7,2012,"GP251F",2526,"12",5,15,1,119.18,,30.83,1," ",,,,"","**********",49,,""
"scs",12,7,2012,"GP251F",2526,"12",5,16,1,101.35,,23.81,1," ",,,,"","*******1**",40,,""
"scs",12,7,2012,"GP251F",2526,"12",5,17,1,98.11,,19.45,3," ",,,,"","**********",54,,""
"scs",12,7,2012,"GP251F",2526,"12",5,18,1,90.53,,15.61,1," ",,,,"","**1*******",45,,""
"scs",12,7,2012,"GP251F",2526,"12",5,19,1,96.84,,17.28,1," ",,,,"","**********",28,,""
"scs",12,7,2012,"GP251F",2526,"12",5,20,1,102.57,,24.08,1," ",,,,"","**********",52,,""
"scs",12,7,2012,"GP251F",2526,"12",5,21,1,88.29,,15.4,3," ",,,,"","**********",27,,""
"scs",12,7,2012,"GP251F",2526,"12",5,22,1,93.47,,15.18,3," ",,,,"","**********",64,,""
"scs",12,7,2012,"GP251F",2526,"12",5,23,1,82.5,,16.61,3," ",,,,"","******1***",62,,""
"scs",12,7,2012,"GP251F",2526,"12",5,24,1,113.21,,29.24,1," ",,,,"","**********",60,,""
"scs",12,7,2012,"GP251F",2526,"12",5,25,1,110.39,,27.01,1," ",,,,"","**********",52,,""
"scs",12,7,2012,"GP251F",2526,"12",5,26,1,78.07,,13.69,1," ",,,,"","**********",25,,""
"scs",12,7,2012,"GP251F",2526,"12",5,27,1,83.04,,14.09,3," ",,,,"","**********",55,,""
"scs",12,7,2012,"GP251F",2526,"12",5,28,1,97.33,,17.64,3," ",,,,"","**********",57,,""
"scs",12,7,2012,"GP251F",2526,"12",5,29,1,91.76,,16.97,3," ",,,,"","**********",52,,""
"scs",12,7,2012,"GP251F",2526,"12",5,30,1,74.17,,14.61,1," ",,,,"","****11***1",63,,""
"scs",12,7,2012,"GP251F",2526,"12",5,31,1,80.1,,13.39,1," ",,,,"","**********",63,,""
"scs",12,7,2012,"GP251F",2526,"12",5,32,1,65.52,,19.51,1," ",,,,"","**********",50,,""
"scs",12,7,2012,"GP251F",2526,"12",5,33,1,73.37,,16.2,1," ",,,,"","**********",70,,""
"scs",12,7,2012,"GP251F",2526,"12",5,34,1,92.04,,16.7,1," ",,,,"","**********",41,,""
"scs",12,7,2012,"GP251F",2526,"12",5,35,1,101.13,,24.49,3," ",,,,"","****2*****",85,,""
"scs",12,7,2012,"GP251F",2526,"12",5,36,1,94.16,,16.84,3," ",,,,"","**********",52,,""
"scs",12,7,2012,"GP251F",2526,"12",5,37,1,99.49,,24.37,1," ",,,,"","**********",50,,""
"scs",12,7,2012,"GP240F",2526,"12",6,1,2,66.99,47.98,,2," ",,2,4,"","**********",,,""
"scs",12,7,2012,"GP240F",2526,"12",6,2,2,77,60.9,,2," ",,2,4,"","**********",,,""
"scs",12,7,2012,"GP240F",2526,"12",6,3,2,60.07,50.31,,2," ",,2,4,"","**********",,,""
"scs",12,7,2012,"GP240F",2526,"12",6,4,1,91.86,,16.62,3," ",,,,"","******1*1*",52,,""
