"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",10,7,2016,"GP335F",2526,"F",3,42,1,80.5,,14.14,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,43,1,69.8,,11.83,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,44,1,66.72,,11.37,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,45,1,72.54,,12.28,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,46,1,109.71,,27.54,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,47,1,82.89,,15.42,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,48,1,56.33,,8.72,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,49,1,67.85,,11.84,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,50,1,57.08,,9.42,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,51,1,77.4,,14.97,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,52,1,105.74,,26.62,2," ",,,,"","******1***",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,53,1,85.78,,19.58,2," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,54,1,71.71,,15.3,1," ",,,,"","*****2****",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,55,1,90.86,,21.08,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,56,1,73.27,,16.54,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,57,1,72.39,,11.83,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,58,1,67.58,,11.75,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,59,1,73.04,,13.27,1," ",,,,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,60,1,94.26,,23.51,3," ",,,,"","*****1**1*",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,61,2,70.6,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,62,2,59.96,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,63,2,63.02,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,64,2,68.21,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,65,2,65.31,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,66,2,66.29,,,3," ",,1,4,"","*1******1*",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,67,2,59.11,,,2," ",,1,4,"","******2***",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,68,2,60.12,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,69,2,60.58,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,70,2,58.07,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,71,2,59.95,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,72,2,65.36,,,3," ",,1,4,"","*11*******",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,73,2,62.51,,,4," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,74,2,60.9,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,75,2,70.81,,,3," ",,1,4,"","**1*******",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,76,2,68.96,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,77,2,70.58,,,4," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,78,2,61.3,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,79,2,63.29,,,3," ",,1,4,"","****1****1",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,80,2,63.76,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,81,2,65.96,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,82,2,64.44,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,83,2,61.01,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,84,2,57.06,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,85,2,64.87,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,86,2,63.14,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,87,2,62.75,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,88,2,66.19,,,3," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,89,2,57.16,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,90,2,59.6,,,3," ",,1,4,"","*11***1**1",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,91,2,64.46,,,2," ",,1,4,"","**********",,,""
"scs",10,7,2016,"GP335F",2526,"F",3,92,2,64.8,,,3," ",,1,4,"","*1********",,,""
