"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",9,8,2001,"POS001",2526,"12",1,18,1,59.55,,9.41,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,19,1,51.58,,7.64,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,20,1,53.03,,8.13,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,21,1,72.69,,12.41,1," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS001",2526,"12",1,22,1,69.3,,12.17,3," ",,,,"","**********",73,,""
"scs",9,8,2001,"POS001",2526,"12",1,23,1,90.8,,20.35,3,"M",,,,"","***1******",83,,""
"scs",9,8,2001,"POS001",2526,"12",1,24,1,83.03,,14.59,3,"M",,,,"","**********",58,,""
"scs",9,8,2001,"POS001",2526,"12",1,25,1,68.35,,12.08,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,26,1,58.09,,9.55,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,27,1,53.14,,8.38,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,28,1,64.45,,10.66,3," ",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,29,1,61.89,,10.1,3," ",,,,"","**********",64,,""
"scs",9,8,2001,"POS001",2526,"12",1,30,1,66.02,,10.69,3,"M",,,,"","**********",65,,""
"scs",9,8,2001,"POS001",2526,"12",1,31,1,62.11,,9.81,1," ",,,,"","*****2****",59,,""
"scs",9,8,2001,"POS001",2526,"12",1,32,1,49.94,,7.24,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,33,1,47.31,,7.08,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,34,1,48.94,,6.39,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,35,1,51.67,,7.7,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,36,1,56.34,,8.77,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,37,1,51.39,,7.95,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,38,1,91.24,,23.33,3,"M",,,,"","**********",75,,""
"scs",9,8,2001,"POS001",2526,"12",1,39,1,55.24,,8.51,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,40,1,46.29,,6.89,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,41,1,54.39,,8.4,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,42,1,50.4,,7.94,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,43,1,50.25,,8.2,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,44,1,58.18,,9.08,3,"M",,,,"","*****2****",,,""
"scs",9,8,2001,"POS001",2526,"12",1,45,1,86.45,,16.12,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,46,1,66.88,,11.12,3,"M",,,,"","***2******",70,,""
"scs",9,8,2001,"POS001",2526,"12",1,47,1,57.26,,8.95,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,48,1,53.08,,8.61,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,49,1,54.59,,8.67,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,50,1,49.96,,7.75,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,51,1,53.36,,8.23,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,52,1,61.93,,10.36,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,53,1,74.82,,13.36,1," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS001",2526,"12",1,54,1,73.15,,12.77,1," ",,,,"","**********",62,,""
"scs",9,8,2001,"POS001",2526,"12",1,55,1,61.82,,9.85,1," ",,,,"","**********",48,,""
"scs",9,8,2001,"POS001",2526,"12",1,56,1,95.16,,17.04,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,57,1,56.07,,8.85,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,58,1,55.3,,7.91,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,59,1,76.28,,15.33,1," ",,,,"","**********",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,60,1,54.92,,8.69,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,61,1,13.67,,1.86,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,62,1,77.67,,13.72,1," ",,,,"","**********",66,,""
"scs",9,8,2001,"POS001",2526,"12",1,63,1,86.02,,16.26,3," ",,,,"","**********",73,,""
"scs",9,8,2001,"POS001",2526,"12",1,64,1,61.6,,10.2,1," ",,,,"","**********",59,,""
"scs",9,8,2001,"POS001",2526,"12",1,65,1,74.63,,13.81,1," ",,,,"","**********",70,,""
"scs",9,8,2001,"POS001",2526,"12",1,66,1,44.4,,,1," ",,,,"","1****1****",,,""
"scs",9,8,2001,"POS001",2526,"12",1,67,1,61.87,,11.03,3," ",,,,"","**********",62,,""
"scs",9,8,2001,"POS001",2526,"12",1,68,1,45.68,,7.07,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,69,1,68.98,,10.93,1," ",,,,"","**********",56,,""
"scs",9,8,2001,"POS001",2526,"12",1,70,1,55.34,,8.47,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,71,1,70.84,,15.52,3,"M",,,,"","******1*1*",68,,""
"scs",9,8,2001,"POS001",2526,"12",1,72,1,95.46,,18.34,1," ",,,,"","***1******",59,,""
"scs",9,8,2001,"POS001",2526,"12",1,73,1,62.16,,10.25,1," ",,,,"","******2***",55,,""
"scs",9,8,2001,"POS001",2526,"12",1,74,1,65.59,,11.32,3," ",,,,"","**********",67,,""
"scs",9,8,2001,"POS001",2526,"12",1,75,1,61.58,,10.35,3," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS001",2526,"12",1,76,1,64.88,,10.76,3," ",,,,"","**********",43,,""
"scs",9,8,2001,"POS001",2526,"12",1,77,1,41.63,,6.22,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,78,1,49.51,,7.86,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,79,1,56.99,,8.81,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,80,1,47.24,,7.49,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,81,1,50.36,,7.8,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,82,1,45.08,,6.93,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,83,1,45.6,,6.53,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,84,1,47.24,,7.3,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,85,1,39.39,,5.24,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,86,1,42.39,,5.93,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,87,1,45.57,,7.06,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,88,1,44.72,,6.39,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,89,1,45.79,,6.28,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,90,1,48.44,,7.43,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,91,1,47.97,,7.21,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,92,1,41.83,,5.88,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,93,1,49.32,,7.9,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,94,1,69.36,,,1," ",,,,"","1****1****",,,""
"scs",9,8,2001,"POS001",2526,"12",1,95,1,56.97,,8.06,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,96,1,37.95,,5.17,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,97,2,50.85,35.2,,2," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS001",2526,"12",1,98,2,50.35,33.16,,2," ",,1,4,"","*2********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,1,1,99.87,,22.28,3,"M",,,,"","**1**1****",85,,""
"scs",9,8,2001,"POS002",2526,"12",2,2,1,86.94,,16.74,3,"M",,,,"","**********",67,,""
"scs",9,8,2001,"POS002",2526,"12",2,3,1,88.75,,16.21,3,"M",,,,"","**********",70,,""
"scs",9,8,2001,"POS002",2526,"12",2,4,1,67.54,,11.18,3," ",,,,"","***1******",64,,""
"scs",9,8,2001,"POS002",2526,"12",2,5,1,70.5,,11.52,3," ",,,,"","**********",60,,""
"scs",9,8,2001,"POS002",2526,"12",2,6,1,74.31,,16.06,3,"M",,,,"","*****21***",70,,""
"scs",9,8,2001,"POS002",2526,"12",2,7,1,69.5,,12.09,3," ",,,,"","*1***1****",63,,""
"scs",9,8,2001,"POS002",2526,"12",2,8,1,96.47,,24.15,3,"M",,,,"","*1***1****",73,,""
"scs",9,8,2001,"POS002",2526,"12",2,9,1,87.18,,15.37,1," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS002",2526,"12",2,10,1,84,,15.68,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,11,1,93.33,,22.16,4," ",,,,"","*1******1*",80,,""
"scs",9,8,2001,"POS002",2526,"12",2,12,1,70.54,,12.59,3,"M",,,,"","**********",63,,""
"scs",9,8,2001,"POS002",2526,"12",2,13,1,75,,12.74,3,"M",,,,"","**********",63,,""
"scs",9,8,2001,"POS002",2526,"12",2,14,1,102.54,,23.62,1," ",,,,"","********1*",54,,""
"scs",9,8,2001,"POS002",2526,"12",2,15,1,128.5,,34.18,1," ",,,,"","**********",60,,""
"scs",9,8,2001,"POS002",2526,"12",2,16,1,98.65,,24.13,3,"M",,,,"","1**1******",85,,""
"scs",9,8,2001,"POS002",2526,"12",2,17,1,78.57,,18.62,3,"M",,,,"","**********",73,,""
"scs",9,8,2001,"POS002",2526,"12",2,18,1,71.95,,12.77,3," ",,,,"","****1*1**2",64,,""
"scs",9,8,2001,"POS002",2526,"12",2,19,1,78.83,,12.8,3,"M",,,,"","**********",64,,""
"scs",9,8,2001,"POS002",2526,"12",2,20,1,64.25,,10.33,3," ",,,,"","**********",63,,""
"scs",9,8,2001,"POS002",2526,"12",2,21,1,70.54,,12.15,3,"M",,,,"","**********",66,,""
"scs",9,8,2001,"POS002",2526,"12",2,22,1,83.24,,14.76,3,"M",,,,"","*******11*",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,23,1,69.43,,14.74,4," ",,,,"","******1***",73,,""
"scs",9,8,2001,"POS002",2526,"12",2,24,1,65.59,,11.18,3,"M",,,,"","**********",58,,""
"scs",9,8,2001,"POS002",2526,"12",2,25,1,79.94,,16.86,3,"M",,,,"","**1*******",80,,""
"scs",9,8,2001,"POS002",2526,"12",2,26,1,70.91,,11.69,3,"M",,,,"","**********",60,,""
"scs",9,8,2001,"POS002",2526,"12",2,27,1,86.65,,19.89,1," ",,,,"","*********1",79,,""
"scs",9,8,2001,"POS002",2526,"12",2,28,1,82.1,,14.34,1," ",,,,"","**********",65,,""
"scs",9,8,2001,"POS002",2526,"12",2,29,1,74.26,,16.6,3," ",,,,"","**********",80,,""
"scs",9,8,2001,"POS002",2526,"12",2,30,1,71.79,,15.15,3," ",,,,"","**********",72,,""
"scs",9,8,2001,"POS002",2526,"12",2,31,1,81.15,,17.79,4," ",,,,"","**********",75,,""
"scs",9,8,2001,"POS002",2526,"12",2,32,1,85.69,,14.75,3," ",,,,"","**********",66,,""
"scs",9,8,2001,"POS002",2526,"12",2,33,1,78.22,,16.95,3," ",,,,"","*********1",78,,""
"scs",9,8,2001,"POS002",2526,"12",2,34,1,81.93,,13.88,3,"M",,,,"","**********",66,,""
"scs",9,8,2001,"POS002",2526,"12",2,35,1,81.12,,15.21,3,"M",,,,"","**1*******",75,,""
"scs",9,8,2001,"POS002",2526,"12",2,36,1,88.14,,19.58,3,"M",,,,"","11******11",70,,""
"scs",9,8,2001,"POS002",2526,"12",2,37,1,81.94,,13.97,3,"M",,,,"","**********",66,,""
"scs",9,8,2001,"POS002",2526,"12",2,38,1,64.86,,13.33,4," ",,,,"","**********",70,,""
"scs",9,8,2001,"POS002",2526,"12",2,39,1,78.17,,13.18,3,"M",,,,"","1*****1***",73,,""
"scs",9,8,2001,"POS002",2526,"12",2,40,1,67.73,,13.85,3,"M",,,,"","****1*****",75,,""
"scs",9,8,2001,"POS002",2526,"12",2,41,1,84,,14.56,3," ",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,42,1,78.86,,13.56,3,"M",,,,"","*****1*1**",51,,""
"scs",9,8,2001,"POS002",2526,"12",2,43,1,80.35,,14.17,3," ",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,44,1,95.27,,22.4,3," ",,,,"","**********",85,,""
"scs",9,8,2001,"POS002",2526,"12",2,45,1,78.72,,13.47,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,46,1,80.72,,14.23,3,"M",,,,"","********1*",61,,""
"scs",9,8,2001,"POS002",2526,"12",2,47,1,75.95,,14.86,1," ",,,,"","1*********",73,,""
"scs",9,8,2001,"POS002",2526,"12",2,48,1,84.43,,15.25,3,"M",,,,"","**********",72,,""
"scs",9,8,2001,"POS002",2526,"12",2,49,1,73.01,,12.77,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,50,1,80.81,,14.68,3,"M",,,,"","**********",62,,""
"scs",9,8,2001,"POS002",2526,"12",2,51,1,83.28,,18.29,4," ",,,,"","**********",79,,""
"scs",9,8,2001,"POS002",2526,"12",2,52,1,72.06,,12.94,3,"M",,,,"","**********",70,,""
"scs",9,8,2001,"POS002",2526,"12",2,53,1,63.7,,9.89,3," ",,,,"","*********1",55,,""
"scs",9,8,2001,"POS002",2526,"12",2,54,1,61.24,,10.73,3,"M",,,,"","**********",68,,""
"scs",9,8,2001,"POS002",2526,"12",2,55,1,78.49,,16.97,3,"M",,,,"","**1*******",78,,""
"scs",9,8,2001,"POS002",2526,"12",2,56,1,60.39,,12.77,3,"M",,,,"","***1*****1",61,,""
"scs",9,8,2001,"POS002",2526,"12",2,57,1,97.28,,17.78,3,"M",,,,"","********1*",65,,""
"scs",9,8,2001,"POS002",2526,"12",2,58,1,43.57,,6.39,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,59,1,24.24,,3.04,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,60,1,76.57,,13.36,1," ",,,,"","**********",64,,""
"scs",9,8,2001,"POS002",2526,"12",2,61,1,13.31,,1.66,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,62,1,11.6,,1.38,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,63,2,57.07,39.07,,3," ",,1,4,"","1****1***1",,,""
"scs",9,8,2001,"POS002",2526,"12",2,64,2,53.1,37.47,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,65,2,61.82,43.26,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,66,2,57.55,40.91,,3," ",,1,4,"","*******1**",,,""
"scs",9,8,2001,"POS002",2526,"12",2,67,2,62.93,43.88,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,68,2,61.49,43.9,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,69,2,52.02,34.76,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,70,2,53.15,37.97,,3," ",,1,4,"","***1******",,,""
"scs",9,8,2001,"POS002",2526,"12",2,71,2,56.75,32.21,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,72,2,56.66,39.81,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,73,2,61.57,42.52,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,74,2,60.37,40.55,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,75,2,46.47,31.47,,3," ",,1,4,"","****11****",,,""
"scs",9,8,2001,"POS002",2526,"12",2,76,2,54.44,37.08,,3," ",,1,4,"","*******2**",,,""
"scs",9,8,2001,"POS002",2526,"12",2,77,2,51.83,35.63,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,78,2,54.71,38.09,,3," ",,1,4,"","*********1",,,""
"scs",9,8,2001,"POS002",2526,"12",2,79,2,55.8,40.07,,3," ",,1,4,"","*1*****1**",,,""
"scs",9,8,2001,"POS002",2526,"12",2,80,2,53.45,37.13,,3," ",,1,4,"","*********1",,,""
"scs",9,8,2001,"POS002",2526,"12",2,81,2,45.3,31.76,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,82,2,64.76,44.57,,3," ",,1,3,"","***1******",,,""
"scs",9,8,2001,"POS002",2526,"12",2,83,2,55.85,39.98,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,84,2,58.91,39.68,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,85,2,48.69,33.05,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,86,2,52.61,36,,3," ",,1,4,"","****1*****",,,""
"scs",9,8,2001,"POS002",2526,"12",2,87,2,55.05,39.75,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,88,2,50.83,33.41,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,89,2,57.72,38.58,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,90,2,56.93,38.63,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,91,2,52.12,36.02,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,92,2,52.77,35.64,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,93,2,53.76,33.74,,3," ",,1,4,"","*********1",,,""
"scs",9,8,2001,"POS002",2526,"12",2,94,2,54.78,38.51,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,95,2,52.81,37.66,,3," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS002",2526,"12",2,96,2,44.57,30.36,,3," ",,1,4,"","*******2**",,,""
"scs",9,8,2001,"POS002",2526,"12",2,97,2,56.02,35.06,,2," ",,1,4,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,1,1,96.37,,23.4,3," ",,,,"","**********",88,,""
"scs",9,8,2001,"POS003",2526,"12",3,2,1,76.3,,16.44,3,"M",,,,"","***1******",67,,""
"scs",9,8,2001,"POS003",2526,"12",3,3,1,79.62,,14.48,3," ",,,,"","**********",60,,""
"scs",9,8,2001,"POS003",2526,"12",3,4,1,74.27,,12.66,3,"M",,,,"","*********1",61,,""
"scs",9,8,2001,"POS003",2526,"12",3,5,1,73.09,,12.78,3," ",,,,"","**********",73,,""
"scs",9,8,2001,"POS003",2526,"12",3,6,1,89.02,,19.46,1," ",,,,"","*******1**",69,,""
"scs",9,8,2001,"POS003",2526,"12",3,7,1,80.81,,14.82,3,"M",,,,"","******11**",66,,""
"scs",9,8,2001,"POS003",2526,"12",3,8,1,114.26,,27.45,1," ",,,,"","*******1**",64,,""
"scs",9,8,2001,"POS003",2526,"12",3,9,1,98.92,,23.85,1," ",,,,"","*********1",51,,""
"scs",9,8,2001,"POS003",2526,"12",3,10,1,54.94,,8.38,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,11,1,79.56,,15.01,3," ",,,,"","**********",64,,""
"scs",9,8,2001,"POS003",2526,"12",3,12,1,61.29,,10,1," ",,,,"","**********",61,,""
"scs",9,8,2001,"POS003",2526,"12",3,13,1,55.09,,8.81,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,14,1,67.91,,11.66,3," ",,,,"","**********",53,,""
"scs",9,8,2001,"POS003",2526,"12",3,15,1,70.63,,11.84,3,"M",,,,"","**********",70,,""
"scs",9,8,2001,"POS003",2526,"12",3,16,1,61.16,,9.74,3," ",,,,"","**********",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,17,1,63.64,,10.92,1," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS003",2526,"12",3,18,1,95.33,,21.77,3,"M",,,,"","*1*******1",84,,""
"scs",9,8,2001,"POS003",2526,"12",3,19,1,96.98,,20.53,3,"M",,,,"","******1***",69,,""
"scs",9,8,2001,"POS003",2526,"12",3,20,1,61.72,,9.68,1," ",,,,"","*********1",59,,""
"scs",9,8,2001,"POS003",2526,"12",3,21,1,65.01,,11.34,3," ",,,,"","**********",64,,""
"scs",9,8,2001,"POS003",2526,"12",3,22,1,65.65,,10.91,3," ",,,,"","**********",62,,""
"scs",9,8,2001,"POS003",2526,"12",3,23,1,78.65,,13.86,1," ",,,,"","***1*1****",56,,""
"scs",9,8,2001,"POS003",2526,"12",3,24,1,72.49,,12.82,1," ",,,,"","**********",60,,""
"scs",9,8,2001,"POS003",2526,"12",3,25,1,55.82,,8.73,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,26,1,59.33,,9.65,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,27,1,65.02,,10.39,1," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS003",2526,"12",3,28,1,54.49,,8.81,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,29,1,64.69,,10.85,3,"M",,,,"","*1****1***",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,30,1,60.28,,9.87,1," ",,,,"","**********",61,,""
"scs",9,8,2001,"POS003",2526,"12",3,31,1,64.67,,11.05,3,"M",,,,"","1*****1***",65,,""
"scs",9,8,2001,"POS003",2526,"12",3,32,1,73.24,,15.42,3,"M",,,,"","**********",81,,""
"scs",9,8,2001,"POS003",2526,"12",3,33,1,64.78,,10.1,1," ",,,,"","*******11*",60,,""
"scs",9,8,2001,"POS003",2526,"12",3,34,1,93.81,,23.17,3,"M",,,,"","**********",81,,""
"scs",9,8,2001,"POS003",2526,"12",3,35,1,78.16,,13.59,3,"M",,,,"","********1*",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,36,1,77.82,,13.63,1," ",,,,"","**********",59,,""
"scs",9,8,2001,"POS003",2526,"12",3,37,1,70.61,,12.58,3,"M",,,,"","**********",64,,""
"scs",9,8,2001,"POS003",2526,"12",3,38,1,93.33,,17.69,3,"M",,,,"","*1********",71,,""
"scs",9,8,2001,"POS003",2526,"12",3,39,1,86.39,,18.68,3,"M",,,,"","**********",84,,""
"scs",9,8,2001,"POS003",2526,"12",3,40,1,64.08,,10.69,3,"M",,,,"","******1***",58,,""
"scs",9,8,2001,"POS003",2526,"12",3,41,1,57.7,,9.2,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,42,1,70.32,,11.04,3,"M",,,,"","*1********",68,,""
"scs",9,8,2001,"POS003",2526,"12",3,43,1,63.4,,9.38,3,"M",,,,"","***2*2****",45,,""
"scs",9,8,2001,"POS003",2526,"12",3,44,1,65.28,,11.12,3,"M",,,,"","*2*******2",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,45,1,66.49,,10.99,1," ",,,,"","******1***",54,,""
"scs",9,8,2001,"POS003",2526,"12",3,46,1,61.17,,8.99,1," ",,,,"","**********",60,,""
"scs",9,8,2001,"POS003",2526,"12",3,47,1,53.4,,8.7,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,48,1,70.76,,11.73,1," ",,,,"","**********",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,49,1,74.21,,11.95,1," ",,,,"","*******1**",59,,""
"scs",9,8,2001,"POS003",2526,"12",3,50,1,85.08,,16.9,3," ",,,,"","****1*****",78,,""
"scs",9,8,2001,"POS003",2526,"12",3,51,1,66.37,,10.99,1," ",,,,"","*******1**",58,,""
"scs",9,8,2001,"POS003",2526,"12",3,52,1,57.91,,9.46,1," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,53,1,61.76,,9.82,3," ",,,,"","**********",63,,""
"scs",9,8,2001,"POS003",2526,"12",3,54,1,58.21,,9.74,3," ",,,,"","**********",,,""
"scs",9,8,2001,"POS003",2526,"12",3,55,1,62.6,,10.22,3," ",,,,"","**********",58,,""
"scs",9,8,2001,"POS003",2526,"12",3,56,1,63.33,,10.62,3," ",,,,"","**********",61,,""
"scs",9,8,2001,"POS003",2526,"12",3,57,1,55.52,,8.68,3,"M",,,,"","**********",,,""
