year,month,day,tow.id,sex,body.part,gonad.colour,shell.condition,crab.number ,colour.L,colour.a,colour.b,comment
2019,7,13,GP331F,1,chela,,3,8,59.24,-2.76,10.1,
2019,7,13,GP331F,1,chela,,3M,26,53.39,-2.49,9.68,
2019,7,13,GP331F,1,chela,,1,27,53.87,-2.21,-2.27,
2019,7,13,GP331F,2,abdomen,,2,42,69.76,-2.7,15.07,
2019,7,13,GP331F,2,eggs,orange,2,42,39.6,25.59,39.78,
2019,7,13,GP331F,2,abdomen,,4,52,60.86,-1.64,17.24,
2019,7,13,GP331F,2,eggs,orange,4,52,38.5,25.6,41,
2019,7,13,GP325F,1,chela,,3,1,63.91,-4.35,3.58,
2019,7,13,GP325F,1,chela,,1,2,56.08,-2.99,-2.79,
2019,7,13,GP325F,1,chela,,1,3,61.82,-3.02,-0.73,
2019,7,13,GP325F,1,chela,,3,10,62.44,-3.82,6.59,
2019,7,13,GP325F,1,chela,,3M,207,57.41,-3.06,8.11,
2019,7,13,GP325F,2,abdomen,,2,281,70.54,2.67,11.81,
2019,7,13,GP325F,2,eggs,orange,2,281,45.89,30.63,53.19,
2019,7,13,GP326F,1,chela,,3,5,61.72,-3.66,2.01,
2019,7,13,GP326F,1,chela,,3M,16,61.57,-3.25,7.8,
2019,7,13,GP326F,1,chela,,1,25,57.61,-2.69,-3.34,
2019,7,13,GP326F,1,chela,,1,26,54.53,-2.59,-2.85,
2019,7,13,GP326F,1,chela,,3,42,53.5,-2.67,4.3,
2019,7,13,GP326F,1,chela,,3M,62,61.9,-3.54,6.59,
2019,7,13,GP326F,2,abdomen,,2,267,62.8,2.51,9.71,
2019,7,13,GP326F,2,eggs,beige,2,267,47.31,28.07,52.64,
2019,7,13,GP315F,1,chela,,1,72,55.26,-2.03,-3.55,
2019,7,13,GP315F,1,chela,,1,150,51.16,0.09,-1.59,
2019,7,13,GP315F,1,chela,,3M,160,53.38,-1.65,10.74,
2019,7,13,GP315F,2,abdomen,,2,257,66.18,1.66,10.6,
2019,7,13,GP315F,2,eggs,orange,2,257,47.01,29.36,53.55,
2019,7,14,GP324F,1,chela,,1,6,58.48,-3.14,-0.6,
2019,7,14,GP324F,1,chela,,3,7,66.44,-4.26,5.75,
2019,7,14,GP324F,1,chela,,3,8,62.75,-4.12,4.9,
2019,7,14,GP324F,1,chela,,3M,11,60.06,-3.28,9.16,
2019,7,14,GP324F,1,chela,,3M,12,58.16,-3.17,14.94,
2019,7,14,GP324F,2,abdomen,,3,18,66.02,1.49,12.63,
2019,7,14,GP324F,2,eggs,orange,3,18,39.62,30.3,37.03,
2019,7,14,GP324F,2,abdomen,,2,36,67.14,5.74,13.72,
2019,7,14,GP324F,2,eggs,beige,2,36,44.81,31.05,50.64,
2019,7,14,GP313F,1,chela,,3,1,53.03,-2.33,5.61,
2019,7,14,GP313F,1,chela,,3,3,62.53,-3.79,5.91,
2019,7,14,GP313F,1,chela,,1,9,62.79,-2.63,-0.46,
2019,7,14,GP313F,2,abdomen,,4,19,65.38,1,20.35,
2019,7,14,GP313F,2,eggs,beige,4,19,44.7,28.63,44.66,
2019,7,14,GP313F,2,abdomen,,2,20,71.57,0.02,14.31,
2019,7,14,GP313F,2,eggs,orange,2,20,44.75,28.89,43.06,
2019,7,14,GP320F,1,chela,,3,2,49.03,2.31,6.07,
2019,7,14,GP320F,1,chela,,3,3,50.33,-0.29,5.28,
2019,7,14,GP320F,1,chela,,2,14,48.56,3.3,7.32,
2019,7,14,GP320F,1,chela,,2,15,50.11,1.73,4.19,
2019,7,14,GP320F,2,abdomen,,4,67,64.18,2.71,19.4,
2019,7,14,GP320F,2,eggs,beige,4,67,44.73,28.97,48.08,
2019,7,14,GP295F,1,chela,,1,1,57.25,-2.19,-4.39,
2019,7,14,GP295F,1,chela,,1,2,63.58,-3.23,-0.46,
2019,7,14,GP295F,1,chela,,3,24,55.15,-1.93,4.31,
2019,7,14,GP295F,2,abdomen,,4,61,60.7,-1.96,14.3,
2019,7,14,GP295F,2,eggs,orange,4,61,24.15,3.87,4.17,
2019,7,14,GP273F,1,chela,,3,2,59.1,-3.24,5.13,
2019,7,14,GP273F,1,chela,,3,23,53.9,-2.47,6.58,
2019,7,14,GP273F,1,chela,,3M,123,53.43,-2.15,12.94,
2019,7,14,GP273F,2,abdomen,,4,162,67.69,2.05,15.84,
2019,7,14,GP273F,2,eggs,orange,4,162,41.54,28.27,36.77,
2019,7,14,GP273F,2,abdomen,,2,174,65.01,1.97,13.57,
2019,7,14,GP273F,2,eggs,orange,2,174,41.52,29.29,41.57,
2019,7,15,GP260F,1,chela,,3,1,45.33,-1.94,6.42,
2019,7,15,GP260F,1,chela,,3,3,66.35,-3.16,3.18,
2019,7,15,GP250F,2,abdomen,,4,3,55.12,0.73,16.38,
2019,7,15,GP250F,2,eggs,beige,4,3,43.63,21.85,46.05,
2019,7,15,GP208F,1,chela,,5,5,44.93,-0.2,19.82,
2019,7,15,GP208F,2,abdomen,,3,13,63.71,1.95,14.27,
2019,7,15,GP208F,2,eggs,orange,3,13,39.15,24.48,38.7,
2019,7,15,GP207F,1,chela,,3,1,53.99,-2.93,7.03,
2019,7,15,GP207F,1,chela,,3,3,62.99,-3.77,6.8,
2019,7,15,GP207F,2,abdomen,,2,31,66.61,0.03,10.79,
2019,7,15,GP207F,2,eggs,orange,2,31,43.03,32.1,48.33,
2019,7,16,GP230F,1,chela,,3,2,57.09,-1.88,15.99,
2019,7,16,GP230F,1,chela,,1,9,60.81,-3.26,1.75,
2019,7,16,GP230F,1,chela,,3,10,51.1,-1.85,6.31,
2019,7,16,GP230F,1,chela,,1,17,63.36,-3.5,-0.04,
2019,7,16,GP249F,1,chela,,3,1,57.93,-2.27,9.71,
2019,7,16,GP249F,2,abdomen,,4,11,59.48,2.18,17.4,
2019,7,16,GP249F,2,eggs,orange,4,11,39.48,25.31,40.22,
2019,7,16,GP249F,2,abdomen,,4,14,48.08,6.21,21.63,
2019,7,16,GP249F,2,eggs,orange,4,14,37.87,28.92,36.64,
2019,7,16,GP261F,1,chela,,3,1,64.06,-4.94,6.69,
2019,7,16,GP261F,1,chela,,3,2,59.84,-3.46,2.47,
2019,7,16,GP261F,1,chela,,3M,5,55.42,-2.33,14.26,
2019,7,16,GP261F,1,chela,,3M,8,60.2,-3.56,11.31,
2019,7,16,GP261F,2,abdomen,,3,26,63.97,1.07,11.31,
2019,7,16,GP261F,2,eggs,orange,3,26,42.92,33.96,46.99,
2019,7,16,GP261F,2,abdomen,,2,76,67.52,0.37,12.95,
2019,7,16,GP261F,2,eggs,orange,2,76,39.82,28.98,41.66,
2019,7,16,GP257F,1,chela,,3M,2,60.05,-2.95,12.15,
2019,7,16,GP257F,1,chela,,3,4,62.33,-4.01,13.69,
2019,7,16,GP257F,1,chela,,4,14,57.56,-2.68,14.39,
2019,7,16,GP257F,1,chela,,3M,20,63.17,-4.02,6.15,
2019,7,16,GP257F,1,chela,,2,28,60.11,-3.08,3.35,
2019,7,16,GP257F,1,chela,,2,29,61.46,-3.85,3.96,
2019,7,16,GP257F,2,abdomen,,4,49,58.36,1.22,20.67,
2019,7,16,GP257F,2,eggs,orange,4,49,39.06,21.34,36.48,
2019,7,16,GP257F,2,abdomen,,2,67,67.91,0.45,13.45,
2019,7,16,GP257F,2,eggs,orange,2,67,46.75,31.33,52.49,
2019,7,16,GP278F,1,chela,,2,1,62.08,-1.25,6.56,
2019,7,16,GP278F,1,chela,,1,4,56.22,-0.85,-2.88,
2019,7,16,GP278F,1,chela,,3,5,65.14,-2.9,15.74,
2019,7,16,GP278F,2,abdomen,,4,27,60.92,-0.23,18.99,
2019,7,16,GP278F,2,eggs,orange,4,27,40.48,23.24,37.98,
2019,7,16,GP278F,2,abdomen,,2,29,62.44,3.95,7.78,
2019,7,16,GP278F,2,eggs,orange,2,29,43.64,31.67,50.38,
2019,7,16,GP287F,1,chela,,1,1,61.59,-0.27,1.81,
2019,7,16,GP287F,1,chela,,1,2,57.32,-1.25,-1.15,
2019,7,16,GP287F,1,chela,,3M,3,56.97,-2.5,4.87,
2019,7,16,GP287F,1,chela,,4,6,60.43,-0.85,15.57,
2019,7,16,GP290F,1,chela,,1,1,61.85,0.79,1.8,
2019,7,16,GP290F,1,chela,,1,2,57.73,-1.92,-0.8,
2019,7,16,GP290F,2,abdomen,,3,58,65.1,2.36,11.34,
2019,7,16,GP290F,2,eggs,orange,3,58,38.36,28.57,34.55,
2019,7,16,GP290F,2,abdomen,,2,59,67.01,2.45,10.1,
2019,7,16,GP290F,2,eggs,orange,2,59,44.27,35.38,51.11,
2019,7,16,GP303F,1,chela,,1,1,58.95,-0.27,-1.24,
2019,7,16,GP303F,1,chela,,1,2,66.17,-0.77,1.12,
2019,7,16,GP303F,1,chela,,2,17,62.39,-1.95,6.9,
2019,7,16,GP303F,1,chela,,2,27,64,-3.67,5.18,
2019,7,16,GP300F,1,chela,,1,2,54.23,-1.21,3.56,
2019,7,16,GP300F,1,chela,,1,3,57.28,-0.3,-2.02,
2019,7,16,GP281F,1,chela,,3,2,62.53,-4.33,5.38,
2019,7,16,GP281F,1,chela,,3,3,67.99,-4.36,9.9,
2019,7,16,GP281F,1,chela,,3M,9,61.27,-2.69,11.53,
2019,7,16,GP281F,1,chela,,2,18,57.67,-3.45,4.03,
2019,7,16,GP281F,1,chela,,2,20,64.68,-3.77,12.27,
2019,7,16,GP281F,1,chela,,1,21,59.37,-2.34,-1.81,
2019,7,16,GP281F,1,chela,,1,42,54.9,-2.13,-2.37,
2019,7,16,GP281F,2,abdomen,,2,60,69.17,-1.66,15.29,
2019,7,16,GP281F,2,eggs,orange,2,60,39.93,27.66,42.7,
2019,7,16,GP281F,2,abdomen,,3,85,66.83,-2.07,13.07,
2019,7,16,GP281F,2,eggs,orange,3,85,39.48,28.85,39.98,
2019,7,16,GP258F,1,chela,,1,1,61.79,-3.73,0.22,
2019,7,16,GP258F,1,chela,,1,2,62.23,-3.36,-1.97,
2019,7,16,GP258F,1,chela,,2,7,61.05,-3.84,5.68,
2019,7,16,GP258F,1,chela,,3,13,58.19,-3.15,11.91,
2019,7,16,GP258F,1,chela,,4,38,52.35,-0.92,17.27,
2019,7,16,GP258F,1,chela,,3M,65,59.55,-3.27,7.55,
2019,7,16,GP258F,1,chela,,3,87,60.53,-3.71,4.45,
2019,7,16,GP258F,1,chela,,2,91,63.03,-3.91,11.58,
2019,7,16,GP258F,1,chela,,,98,48.2,0.18,15.54,
2019,7,16,GP258F,2,abdomen,,2,107,65.92,-0.8,13.8,
2019,7,16,GP258F,2,eggs,,2,107,38.39,28.82,41.8,
2019,7,16,GP258F,2,abdomen,,3,116 / 146,65.13,-0.63,13.43,
2019,7,16,GP258F,2,eggs,,3,116 / 146,42.58,25.73,45.57,
2019,7,16,GP247F,1,chela,,1,1,62.61,-3.06,0.04,
2019,7,16,GP247F,1,chela,,1,2,60.7,-3.24,-1.06,
2019,7,16,GP247F,2,abdomen,,2,87,66.48,2.52,9.77,
2019,7,16,GP247F,2,eggs,orange,2,87,46.8,28.12,54.32,
2019,7,17,GP352F,1,chela,,3,1,51.2,1.41,3.39,
2019,7,17,GP352F,1,chela,,3,2,49.77,1,8.89,
2019,7,17,GP346F,1,chela,,3,2,60.49,-3.89,7.02,
2019,7,17,GP346F,1,chela,,3,4,61.55,-2.48,11.46,
2019,7,17,GP346F,1,chela,,1,5,55.44,-2.31,-1.89,
2019,7,17,GP346F,1,chela,,3M,9,63.85,-3.98,8.8,
2019,7,17,GP346F,1,chela,,2,10,63.48,-3.35,-1,
2019,7,17,GP346F,1,chela,,3M,18,65.73,-4.11,6.92,
2019,7,17,GP346F,1,chela,,4,20,53.99,-2.77,11.37,
2019,7,17,GP346F,1,chela,,4,21,58.25,-1.84,12.13,
2019,7,17,GP346F,1,chela,,2,23,55.64,-3.27,1.87,
2019,7,17,GP346F,2,abdomen,,4,32,66.14,-0.59,16.8,
2019,7,17,GP346F,2,eggs,orange,4,32,40.02,31.47,39.6,
2019,7,17,GP346F,2,abdomen,,3,33,70,1.91,14.99,
2019,7,17,GP346F,2,eggs,orange,3,33,45.17,28.38,45.88,
2019,7,17,GP342F,1,chela,,1,3,57.77,-2.82,-4.26,
2019,7,17,GP342F,1,chela,,1,4,63.41,-3.63,-1.9,
2019,7,17,GP342F,1,chela,,3,20,58.15,-3.34,5.37,
2019,7,17,GP342F,1,chela,,3,26,64.29,-4.25,3.19,
2019,7,17,GP342F,1,chela,,3M,198,60.77,-2.97,9.93,
2019,7,17,GP342F,1,chela,,4,208,56.2,-1.59,14.25,
2019,7,17,GP342F,2,abdomen,,2,209,71.59,2.78,13.75,
2019,7,17,GP342F,2,eggs,white,2,209,48.5,31.18,52.36,
2019,7,17,GP342F,2,abdomen,,3,218,68.29,3.63,15.46,
2019,7,17,GP342F,2,eggs,orange,3,218,45.84,28.74,40.2,
2019,7,17,GP323F,1,chela,,3,2,61.4,-3.02,-1.98,
2019,7,17,GP323F,1,chela,,1,7,61.64,-1.94,-1.84,
2019,7,17,GP323F,1,chela,,1,8,58,-2.65,-1.33,
2019,7,17,GP323F,2,abdomen,,2,20,70.28,0.78,11.5,
2019,7,17,GP323F,2,eggs,beige,2,20,49.44,28.73,56.23,
2019,7,17,GP223F,1,chela,,1,37,57.87,-2.51,-0.03,
2019,7,17,GP223F,1,chela,,1,38,61.32,-3.29,-1.73,
2019,7,17,GP223F,1,chela,,3M,57,57.11,-0.62,18.56,
2019,7,17,GP223F,1,chela,,2,86,62.22,-3.57,1.06,
2019,7,17,GP223F,1,chela,,3M,130,53.99,-2,10.07,
2019,7,17,GP223F,1,chela,,2,214,61.89,-3.52,5.61,
2019,7,17,GP223F,1,chela,,3,246,61.97,-3.17,10.61,
2019,7,17,GP223F,1,chela,,3,253,60,-1.57,15.04,
2019,7,17,GP223F,2,abdomen,,2,274,61.75,6.66,15.22,
2019,7,17,GP223F,2,eggs,orange,2,274,45.58,29.52,51.24,
2019,7,17,GP223F,2,abdomen,,3,275,63.56,-0.13,14.52,
2019,7,17,GP223F,2,eggs,orange,3,275,36.34,27.86,38.81,
2019,7,17,GP216F,1,chela,,3,1,61.35,-2.6,9.62,
2019,7,17,GP216F,1,chela,,4,2,55.66,-0.82,16.41,
2019,7,17,GP216F,1,chela,,3M,3,57.81,-2.47,10.61,
2019,7,17,GP216F,1,chela,,3,4,59.98,-2.96,10.28,
2019,7,17,GP216F,1,chela,,3M,10,57.87,-1.2,15.13,
2019,7,17,GP216F,1,chela,,4,16,52.69,-2.02,14.63,
2019,7,17,GP216F,2,abdomen,,2,58,61.43,4.12,12.86,
2019,7,17,GP216F,2,eggs,orange,2,58,39.18,27.63,40.44,
2019,7,17,GP216F,2,abdomen,,3,59,62.83,4,16.98,
2019,7,17,GP216F,2,eggs,beige,3,59,42.06,29.4,48.15,
2019,7,17,GP195F,1,chela,,1,1,61.45,-3.19,-0.5,
2019,7,17,GP195F,1,chela,,3,8,49.55,-0.5,12.43,
2019,7,17,GP195F,1,chela,,3,9,58.06,-3.08,9.76,
2019,7,17,GP195F,1,chela,,4,14,55.02,-0.49,15.95,
2019,7,17,GP195F,1,chela,,1,20,64.84,-3.52,3.32,
2019,7,17,GP195F,2,abdomen,,4,86,55.16,1.66,22.16,
2019,7,17,GP195F,2,eggs,white,4,86,44.98,26.7,49.77,
2019,7,17,GP195F,2,abdomen,,2,87,62.5,6.13,12.62,
2019,7,17,GP195F,2,eggs,orange,2,87,43.15,31.5,46.97,
2019,7,17,GP205F,1,chela,,1,5,60.4,-2.76,12.05,
2019,7,17,GP205F,1,chela,,3,29,56.59,-1.88,10.62,
2019,7,17,GP205F,1,chela,,1,31,54.75,-2.38,5.36,
2019,7,17,GP205F,1,chela,,4,32,48.24,-1.09,19.72,
2019,7,17,GP205F,1,chela,,3,38,57.01,-2.14,12.6,
2019,7,17,GP205F,1,chela,,3M,59,49.96,-2.24,15.6,
2019,7,17,GP205F,2,abdomen,,4,77,50.72,4.85,17.45,
2019,7,17,GP205F,2,eggs,orange,4,77,35.69,25.2,34.22,
2019,7,17,GP213F,1,chela,,1,2,61.22,-3.49,-0.7,
2019,7,17,GP213F,1,chela,,1,11,57.39,-2.54,-1.27,
2019,7,17,GP213F,1,chela,,2,45,60.38,-2.42,7.93,
2019,7,17,GP213F,1,chela,,3,100,58,-2.11,6.99,
2019,7,17,GP213F,2,abdomen,,2,131,65.86,4.88,13.38,
2019,7,17,GP213F,2,eggs,orange,2,131,44.46,28.08,48.54,
2019,7,17,GP213F,2,abdomen,,4,132,58.04,4.72,19.58,
2019,7,17,GP213F,2,eggs,beige,4,132,41.23,27.83,46.33,
2019,7,17,GP228F,1,chela,,3,38,63.62,-3.06,10.33,
2019,7,17,GP228F,1,chela,,4,69,48.53,-0.1,19.21,
2019,7,17,GP228F,1,chela,,1,78,61.05,-2.16,2.72,
2019,7,17,GP228F,1,chela,,3M,96,59.64,-1.55,13.76,
2019,7,17,GP228F,1,chela,,1,98,66.86,-2.66,2.31,
2019,7,17,GP228F,1,chela,,3,114,62.17,-3.45,6.03,
2019,7,17,GP228F,2,abdomen,,3,128,59.73,1.56,13.03,
2019,7,17,GP228F,2,eggs,orange,3,128,37.25,21.48,35.6,
2019,7,17,GP228F,2,abdomen,,3,129,60.27,4.03,14.29,
2019,7,17,GP228F,2,eggs,orange,3,129,37.83,28.47,40.61,
2019,7,17,GP228F,2,abdomen,,2,131,65.49,6.14,12.06,
2019,7,17,GP228F,2,eggs,orange,2,131,42.05,26.56,45.99,
2019,7,17,GP242F,1,chela,,1,1,60.15,-2.15,-0.92,
2019,7,17,GP242F,1,chela,,1,2,57.05,-1.62,-2.35,
2019,7,17,GP242F,2,abdomen,,2,46,66.05,4.4,13.47,
2019,7,17,GP242F,2,eggs,white,2,46,46.18,26.44,54.65,
2019,7,17,GP253F,1,chela,,1,3,60.59,-2.3,-0.76,
2019,7,17,GP253F,1,chela,,1,13,61.42,-2.77,1.82,
2019,7,17,GP253F,2,abdomen,,2,170,70.97,3.63,14.3,
2019,7,17,GP253F,2,eggs,beige,2,170,47.2,28.63,54.92,
2019,7,17,GP239A1,1,chela,,1,1,63.4,-0.92,1.72,
2019,7,17,GP239A1,1,chela,,1,2,61.86,-3.1,-1,
2019,7,17,GP239A1,2,abdomen,,2,93,67.27,4.29,12.83,
2019,7,17,GP239A1,2,eggs,white,2,93,45.36,29.06,52.93,
2019,7,17,GP224F,1,chela,,1,11,59.95,-2.42,-1.86,
2019,7,17,GP224F,1,chela,,3,20,58.13,-2.58,7.83,
2019,7,17,GP224F,1,chela,,2,54,61,-3.04,10.5,
2019,7,17,GP224F,1,chela,,1,101,59.18,-2.47,-1.4,
2019,7,17,GP224F,1,chela,,3M,115,52.73,0.87,18.24,
2019,7,17,GP224F,2,abdomen,,2,130,67.28,5.1,12.43,
2019,7,17,GP224F,2,eggs,orange,2,130,46.52,30.83,54.56,
2019,7,17,GP224F,2,abdomen,,3,132,61.83,2.04,17.89,
2019,7,17,GP224F,2,eggs,orange,3,132,44.25,25,47.65,
2019,7,18,GP222F,1,chela,,3,2,59.04,-2.94,5.69,
2019,7,18,GP222F,1,chela,,3,3,56.87,-2.38,8.03,
2019,7,18,GP222F,1,chela,,4,9,55.9,-0.96,16.42,
2019,7,18,GP222F,1,chela,,3M,10,54.82,-0.79,17.68,
2019,7,18,GP222F,1,chela,,4,16,48.22,0.16,20.86,
2019,7,18,GP222F,1,chela,,3M,36,51.81,-1.97,12.78,
2019,7,18,GP222F,1,chela,,2,40,62.61,-3.24,0.65,
2019,7,18,GP222F,1,chela,,3,48,62.79,-3.05,10.23,
2019,7,18,GP222F,1,chela,,2,115,58.72,-2.71,5.39,
2019,7,18,GP222F,2,abdomen,,3,126,64.44,2.56,18.73,
2019,7,18,GP222F,2,eggs,orange,3,126,48.1,26.64,53.66,
2019,7,18,GP222F,2,abdomen,,2,144,64.83,1.11,15.93,
2019,7,18,GP222F,2,eggs,orange,2,144,38.71,24.72,41.26,
2019,7,18,GP211F,1,chela,,1,1,57.12,-1.97,-1.66,
2019,7,18,GP211F,1,chela,,3M,2,56.85,-0.65,13.61,
2019,7,18,GP211F,1,chela,,4,3,44.15,2.85,22.2,
2019,7,18,GP211F,1,chela,,2,4,53.66,-0.22,13.41,
2019,7,18,GP211F,1,chela,,3M,41,51.17,-0.26,15.4,
2019,7,18,GP211F,1,chela,,3,66,62.91,-2.63,9.7,
2019,7,18,GP211F,1,chela,,4,67,50.74,-0.04,15.37,
2019,7,18,GP211F,2,abdomen,,3,83,61.35,0.95,10.79,
2019,7,18,GP211F,2,eggs,beige,3,83,42.99,30.32,47.66,
2019,7,18,GP211F,2,abdomen,,2,92,64.62,1.69,12.79,
2019,7,18,GP211F,2,eggs,orange,2,92,42.04,28.4,47.11,
2019,7,18,GP194F,1,chela,,1,1,65.03,-3.75,2.62,
2019,7,18,GP194F,1,chela,,4,2,49.29,1.93,23.1,
2019,7,18,GP194F,1,chela,,3,3,58.49,-1.81,10.48,
2019,7,18,GP194F,1,chela,,1,4,64.77,-4.13,2.65,
2019,7,18,GP194F,1,chela,,4,5,51.42,0.26,18.85,
2019,7,18,GP194F,1,chela,,1,14,62.7,-3.79,4.2,
2019,7,18,GP194F,1,chela,,5,19,44.14,2.16,16.7,
2019,7,18,GP194F,2,abdomen,,4,42,51.26,2.81,20.3,
2019,7,18,GP194F,2,eggs,orange,4,42,38.71,20.55,36.62,
2019,7,18,GP186F,1,chela,,1,1,60.63,-3.22,0.58,
2019,7,18,GP186F,1,chela,,2,2,55.47,-2.8,3.77,
2019,7,18,GP186F,1,chela,,1,3,56.55,-2.7,-2.49,
2019,7,18,GP186F,1,chela,,3,5,59.75,-2.72,7.61,
2019,7,18,GP186F,1,chela,,3,7,57.54,-3.56,7.09,
2019,7,18,GP186F,2,abdomen,,4,28,51.42,1.32,18.09,
2019,7,18,GP186F,2,eggs,beige,4,28,43.37,27.04,47.36,
2019,7,18,GP182F,1,chela,,1,1,53.61,-2.25,-1.72,
2019,7,18,GP182F,1,chela,,1,2,56.89,-2.33,2.69,
2019,7,18,GP182F,1,chela,,3,3,58.09,-2.67,10.92,
2019,7,18,GP182F,1,chela,,3,4,51.7,-2.58,12.39,
2019,7,18,GP182F,1,chela,,4,19,52.46,-2.5,16,
2019,7,18,GP182F,1,chela,,3M,26,58.92,-1.01,18.53,
2019,7,18,GP182F,1,chela,,2,32,54.05,-2.23,8.63,
2019,7,18,GP182F,1,chela,,2,57,52.24,-1.9,5.35,
2019,7,18,GP182F,2,abdomen,,2,105,65.66,2.18,10.05,
2019,7,18,GP182F,2,eggs,orange,2,105,43.96,30.24,53.38,
2019,7,18,GP199F,1,chela,,3,3,52.12,-1.44,10.88,
2019,7,18,GP199F,1,chela,,3,6,49.29,-0.84,8.67,
2019,7,18,GP199F,1,chela,,2,9,56.31,-2.23,7.43,
2019,7,18,GP199F,1,chela,,2,10,64.24,-4.05,1.51,
2019,7,18,GP199F,1,chela,,1,14,58.03,-2.93,0.17,
2019,7,18,GP199F,1,chela,,1,24,63.5,-4.03,0.07,
2019,7,18,GP199F,1,chela,,4,52,49.41,-0.44,15.69,
2019,7,18,GP199F,1,chela,,3M,62,51.49,-0.96,13.66,
2019,7,18,GP199F,2,abdomen,,4,90,53.8,0.12,17.38,
2019,7,18,GP199F,2,eggs,orange,4,90,38.46,21.68,36.32,
2019,7,18,GP199F,2,abdomen,,2,139,63.96,0.52,9.34,
2019,7,18,GP199F,2,eggs,orange,2,139,44.13,28.72,51.19,
2019,7,18,GP219F,1,chela,,1,2,62.61,-3.05,1.51,
2019,7,18,GP219F,1,chela,,1,17,55.56,-2.04,-1.76,
2019,7,18,GP219F,1,chela,,3,18,58.21,-3.21,6.98,
2019,7,18,GP219F,1,chela,,3M,33,53.87,-1.72,13.43,
2019,7,18,GP219F,2,abdomen,,2,51,67.24,1.19,11.31,
2019,7,18,GP219F,2,eggs,orange,2,51,44.63,31.09,53.87,
2019,7,18,GP219F,2,abdomen,,4,52,50.5,2.62,18.96,
2019,7,18,GP219F,2,eggs,beige,4,52,43.27,26.66,47.23,
2019,7,18,GP212F,1,chela,,1,2,62.12,-3.27,1.62,
2019,7,18,GP212F,1,chela,,2,5,60.76,-3.16,5.88,
2019,7,18,GP212F,1,chela,,4,16,50.18,-1.32,13.96,
2019,7,18,GP212F,1,chela,,3M,43,55.69,-1.93,9.87,
2019,7,18,GP212F,1,chela,,3M,53,53.08,-1.21,14.7,
2019,7,18,GP212F,1,chela,,3,54,57.59,-1.99,7.94,
2019,7,18,GP212F,1,chela,,3,55,56.88,-2.57,8.68,
2019,7,18,GP212F,1,chela,,1,58,67.54,-3.98,3.31,
2019,7,18,GP212F,1,chela,,2,72,60.47,-3.61,1.16,
2019,7,18,GP212F,2,abdomen,,2,78,62.58,0,14.88,
2019,7,18,GP212F,2,eggs,orange,2,78,37.61,28.05,37.2,
2019,7,18,GP212F,2,abdomen,,3,106,62.08,2.69,14.25,
2019,7,18,GP212F,2,eggs,orange,3,106,45.46,32.09,53.88,
2019,7,18,GP196F,1,chela,,1,1,63.32,-3.67,1.18,
2019,7,18,GP196F,1,chela,,4,2,59.43,-1.17,11.21,
2019,7,18,GP196F,1,chela,,3M,3,57.15,-1.77,10.33,
2019,7,18,GP196F,1,chela,,1,4,54.01,-1.94,1.43,
2019,7,18,GP196F,1,chela,,4,6,49.12,-0.5,16.69,
2019,7,18,GP196F,1,chela,,3,9,58.96,-2.37,8.21,
2019,7,18,GP196F,1,chela,,3,17,57.8,-2,12.03,
2019,7,18,GP196F,1,chela,,2,29,64.86,-4.04,3.4,
2019,7,18,GP196F,2,abdomen,,4,35,54.3,2.45,21.12,
2019,7,18,GP196F,2,eggs,orange,4,35,36.47,19.72,35.48,
